gender,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,1,0,0,0,0,0,0,0,45.3,0.5296434831513528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,8,0,0,0,0,0,1,0,84.5,0.33867720442950333,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,33,1,0,1,0,1,1,0,74.75,0.272296185095035,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,13,0,1,1,0,0,0,1,79.25,0.3106981409027682,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,1,0,0,0,0,0,0,1,24.8,0.5855869456418211,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,20,0,1,0,0,0,0,1,51.8,0.31498795307870214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,3,0,0,0,1,0,0,0,30.4,0.4796216057064331,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,13,0,0,0,0,0,0,0,19.65,0.3998202297825554,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,0,1,0,40,0,1,0,0,0,0,0,56.6,0.27369354229461534,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,1,43,1,0,0,1,0,1,1,71.9,0.26086371263096597,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,1,0,6,0,1,1,0,0,1,1,91.0,0.35141280279720455,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,69,0,0,0,0,0,0,0,19.75,0.29986687699845715,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,1,1,72,1,1,1,0,1,1,0,109.7,0.2230100704300892,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,1,1,59,0,0,0,0,0,0,0,19.3,0.30707523776607665,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,1,0,20,1,1,0,1,1,0,1,96.55,0.28410458026796315,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,24,0,0,0,0,0,0,1,24.1,0.3455500893767427,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,59,0,1,1,1,1,1,1,111.35,0.23136349855377925,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,72,0,1,1,1,1,1,1,112.25,0.22341335931299391,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,1,0,0,0,0,0,0,0,20.75,0.6032495174188203,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,0,27,1,0,0,1,1,1,1,101.9,0.26829535144584477,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,14,0,1,0,1,0,0,1,80.05,0.3106678728421767,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,1,71,1,0,1,0,1,1,0,105.55,0.22650316188608857,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,1,13,0,0,0,0,1,0,1,78.3,0.3144730337796921,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,44,0,0,0,0,0,0,0,68.85,0.2639228924784951,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,33,0,1,0,1,0,0,1,79.95,0.2682336929239774,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,1,72,1,1,1,1,0,1,1,55.45,0.249163529456756,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,1,0,0,0,0,0,1,0,79.9,0.48184667904798495,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,19,1,0,1,1,1,1,1,106.6,0.28329598215171065,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,64,0,1,1,1,1,1,1,102.45,0.23057830701269497,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,0,2,0,0,0,0,0,0,1,46.0,0.4773723001540969,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,0,25.25,0.5838345199130136,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,61,0,0,0,0,0,0,0,19.75,0.3101173540271477,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,1,29,0,0,0,0,0,0,0,20.0,0.35042439988214313,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,1,1,0,23,0,0,0,0,0,1,0,86.8,0.2822979155911098,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,57,1,1,1,0,1,1,1,58.75,0.25741109874838947,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,72,1,1,1,1,0,0,0,45.25,0.2613262295707277,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,1,0,66,1,1,1,1,1,0,1,56.6,0.25326513725209154,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,1,1,65,0,1,1,1,1,1,1,84.2,0.23930596721737754,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,8,0,0,0,0,1,0,1,80.0,0.3420316824475085,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,4,0,0,0,0,0,0,1,70.15,0.3937462222776519,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,71,0,0,0,0,0,0,0,24.75,0.2857496766593553,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,1,1,1,0,0,0,0,0,0,1,20.2,0.605956486022388,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,0,1,0,4,0,0,0,1,0,0,0,50.05,0.4210979267127436,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,12,0,0,0,0,0,0,1,19.35,0.40720246050411707,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,0,0,24,1,0,0,0,1,1,1,50.6,0.30313672451626184,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,31,1,0,1,1,1,1,1,81.15,0.27062258695139624,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,0,1,0,0,0,0,1,0,0,55.2,0.5124798808863958,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,30,0,0,0,1,0,1,1,89.9,0.26760120986291847,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,47,1,1,0,1,1,1,1,85.3,0.2498857420732431,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,54,1,1,0,1,1,1,1,108.0,0.23618632665054404,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,50,1,1,0,1,0,1,1,93.5,0.2439247327088511,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,0,1,1,0,0,0,0,1,1,84.6,0.47727820882577304,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,72,0,0,0,0,0,0,0,20.25,0.29342230196294355,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,0,0,29,0,0,0,0,0,0,0,25.15,0.3354366262001323,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,2,0,1,0,0,0,0,1,54.4,0.45406607911916974,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,10,0,0,0,1,0,0,1,29.6,0.3867016562862281,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,1,0,18,0,0,0,0,0,0,1,73.15,0.30246763346550726,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,11,0,1,0,0,1,1,1,95.0,0.3102970242166929,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,16,0,0,0,0,0,0,0,19.75,0.38996395041708215,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,72,0,1,1,1,1,1,0,86.6,0.23237996391991536,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,72,0,1,1,1,1,1,0,109.2,0.2241788210703025,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1,1,41,1,0,0,1,1,1,1,74.7,0.2606683051984425,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,1,0,65,1,1,1,0,0,1,0,94.4,0.23377715132716395,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,13,0,1,1,0,0,0,1,54.8,0.33315837702684464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,4,1,0,0,0,0,0,0,75.35,0.39252463186624836,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,41,0,0,1,0,0,1,0,65.0,0.2708705361770915,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,0,0,15,0,1,0,0,0,0,1,74.4,0.3124729331077537,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,1,1,0,0,0,0,0,1,48.55,0.523562413408993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,42,1,1,1,0,0,1,1,99.0,0.24799790958873333,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,0,51,1,1,1,0,1,0,1,93.5,0.24503797115933904,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,1,1,2,0,0,0,0,0,0,0,70.4,0.4352177729127451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,1,0,1,0,0,1,0,0,40.2,0.5402925649079116,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,32,0,1,1,1,1,1,0,83.7,0.2691018045913963,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,0,10,0,0,0,0,0,0,1,19.85,0.41596331663079295,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,67,0,1,1,1,1,1,1,59.55,0.2499197273333839,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,1,1,61,1,1,1,1,1,1,0,115.1,0.22859467098584663,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,50,1,1,1,1,1,1,0,114.35,0.23597889107794565,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,1,0,2,0,0,0,0,0,0,1,44.6,0.4811964439184088,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,0,29,1,0,1,0,0,1,1,45.0,0.3055591565141993,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,3,0,0,1,0,0,1,1,41.15,0.4430588583944707,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,13,0,1,1,0,1,1,1,106.9,0.3002721268664728,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,57,0,1,0,0,0,1,1,89.85,0.24243416188571934,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,31,1,1,0,1,0,1,1,49.85,0.29490896400586575,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1,0,45,1,1,1,1,1,1,0,113.3,0.24156812694274493,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,1,1,61,1,1,1,1,1,1,0,88.1,0.2378236444418918,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,0,0,50,0,0,0,0,0,0,0,24.9,0.30696595256231174,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,19,1,1,0,1,1,1,1,105.0,0.28155706035946754,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,59,0,0,0,0,0,0,0,19.35,0.31126303287725504,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,1,0,71,0,0,0,0,0,0,1,24.25,0.2885375420916124,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,0,0,16,0,0,0,1,1,1,1,94.45,0.2951977270350534,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,57,1,1,0,1,0,0,1,59.75,0.2572529343074216,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,24.8,0.5855869456418211,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,0,20,0,1,0,1,1,1,0,107.05,0.2778785540041473,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,1,0,0,0,0,0,0,0,70.6,0.4918876097349802,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,0,5,0,1,0,1,0,0,1,85.4,0.36823456874940735,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,52,0,1,1,0,1,1,1,105.05,0.23712727421004418,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,0,21,1,1,0,0,0,1,1,64.95,0.3011803759665725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,14,0,0,1,1,1,1,1,55.0,0.33016812094298514,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,5,0,1,0,0,0,0,0,50.55,0.399833841842514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,6,1,1,0,0,0,0,0,55.15,0.38178775258560627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,10,0,1,0,0,0,0,0,51.2,0.35516114609222804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,25.4,0.5832584605360743,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,68,1,0,0,0,0,0,0,54.45,0.2544132668877231,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,18,0,0,1,0,1,1,0,95.15,0.2872535246038112,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,22,0,0,0,0,0,0,1,76.0,0.28715546725776064,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,20,0,0,0,0,0,0,1,44.35,0.3202395741351782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,1,0,0,0,0,0,0,0,70.0,0.4925878097560461,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,0,8,0,1,0,0,0,0,1,74.5,0.34370741286068823,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,10,0,0,0,0,0,0,1,44.85,0.36323297065738047,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0,0,24,0,0,0,0,0,0,1,76.1,0.28910334529763704,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,35,1,1,1,0,0,0,0,61.2,0.2812322480304132,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,1,1,23,0,1,1,1,0,0,0,86.8,0.28314128762478147,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,0,0,6,0,0,0,0,1,1,1,89.35,0.34751010312005526,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,12,0,0,0,0,0,0,0,19.7,0.4068938797654016,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,1,0,0,0,0,0,0,0,20.25,0.6057068642773799,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,1,1,71,0,0,1,0,0,0,0,76.05,0.2384775128403474,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,1,0,35,0,0,1,0,1,1,1,100.8,0.2574104747177014,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,40,0,0,1,0,1,1,1,74.55,0.263087841165759,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,1,1,0,0,0,0,0,1,73.6,0.48848777293785345,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,0,23,0,0,0,0,1,1,1,64.9,0.29524333100387096,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,0,4,0,0,0,0,1,1,1,95.45,0.3690052339959598,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,4,0,0,1,1,0,1,1,90.4,0.37551414021587204,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,68,0,1,1,1,1,1,0,60.3,0.24986800143600998,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,38,0,1,0,0,0,0,1,81.85,0.26129988263547776,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,52,0,0,0,0,0,0,0,24.8,0.3055405083704238,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1,1,0,32,0,0,0,0,0,0,1,74.9,0.2751735441666031,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,29,0,0,1,1,1,1,0,75.55,0.2804696239913802,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,38,0,1,0,0,1,1,0,101.15,0.2537964858120819,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,48,1,0,1,0,1,1,1,78.75,0.2544742580940766,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,0,1,19.25,0.6108410443997667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,22,1,0,0,1,0,1,1,89.05,0.2844898597667719,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,43,1,1,1,1,1,1,0,115.05,0.24268321438596363,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,0,5,0,0,0,0,0,0,1,69.35,0.3782222056961893,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,0,5,0,0,0,0,1,0,1,80.6,0.3660688589753475,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,51,1,1,0,1,1,1,0,110.05,0.2366975516199302,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,0,0,71,0,0,0,0,0,0,1,19.9,0.30061093595933325,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,38,1,1,0,1,1,1,0,80.3,0.2624692132056328,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,1,0,24,0,0,1,0,1,1,1,93.15,0.27664008929142375,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,35,0,0,0,1,1,0,1,91.5,0.26001042002295965,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,0,54,1,1,0,1,1,1,0,82.45,0.24750470541226793,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1,1,72,0,1,1,1,1,1,1,60.0,0.2483307312183519,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,0,0,1,0,0,0,0,0,0,1,44.8,0.5306241326126259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,1,9,1,0,0,0,0,0,0,48.6,0.36508709880993234,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,0,0,69,1,1,0,1,1,1,1,60.05,0.249188379758323,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1,0,52,0,1,0,1,1,1,1,102.7,0.24073149223330179,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,1,0,11,0,0,0,1,1,0,1,82.9,0.3230344018980587,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,2,0,0,0,0,0,0,1,70.35,0.43934413629548785,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,1,28,0,0,0,0,1,0,1,35.9,0.31763829436159263,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,17,0,0,1,0,0,0,1,82.65,0.29655914136307715,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,1,35,0,0,0,0,0,0,1,19.85,0.33255104773871,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,0,0,0,8,0,0,0,0,0,0,1,19.2,0.4283214669730435,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,0,0,0,46,0,1,1,0,1,0,1,94.9,0.2468205571754946,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,7,0,0,0,0,0,0,1,73.85,0.35363978117413025,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,2,0,0,1,0,0,0,0,80.6,0.4310941119282302,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,68,0,1,1,1,0,1,1,75.8,0.23953557776067624,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,43,0,1,1,0,1,1,1,104.6,0.24381913651084247,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,0,68,1,1,1,1,1,1,1,88.15,0.23363562171875618,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,0,0,36,0,1,0,0,1,1,1,94.8,0.25584496909893256,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,0,63,0,1,1,0,1,1,1,103.4,0.23087475652634995,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,32,0,1,0,1,0,0,0,54.65,0.28592636066016835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,71,1,1,1,1,1,1,0,85.75,0.23316179779344087,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,1,1,66,1,1,1,0,0,0,1,67.45,0.24603236775157192,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,63,0,0,0,0,0,0,0,20.5,0.3016190809065729,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0,0,0,1,41,0,0,0,0,0,0,1,20.25,0.32396441985294094,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,0,0,1,0,0,0,0,0,0,1,72.1,0.49016705991498283,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,2,0,0,0,0,1,1,1,90.4,0.42562683479751984,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,0,70,0,0,0,0,0,0,0,19.45,0.3025623101077897,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,23,0,0,0,0,1,1,1,44.95,0.3163940913507188,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,0,64,1,1,1,0,0,1,0,97.0,0.2318932143957372,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,1,37,1,0,1,1,0,0,1,62.8,0.2756664327988138,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,1,17,0,0,0,0,0,0,0,44.6,0.3371058675701715,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,0,0,7,0,0,0,0,1,1,1,89.15,0.34684643025629547,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,4,0,1,1,0,0,0,1,84.8,0.37290279364383755,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,21,1,0,0,0,1,0,1,41.9,0.3255453546204672,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,10,0,0,0,0,0,1,1,80.25,0.3251658584071886,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,16,1,0,0,0,0,0,1,54.1,0.32249008977908306,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,1,0,64,0,1,0,1,1,1,1,105.25,0.22961479157191195,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,1,0,27,1,0,0,0,0,0,0,30.75,0.32786246183331946,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,1,42,1,0,0,0,1,1,0,97.1,0.2508154006134469,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0,0,1,5,0,0,0,0,0,0,0,20.2,0.47808215201513266,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,41,0,1,0,1,1,1,1,98.8,0.2514199142753772,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,1,0,58,0,0,1,0,0,0,0,50.3,0.2651374268087034,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,0,0,47,0,0,0,0,0,0,1,20.55,0.3191839917988346,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0,0,0,18,0,0,0,1,0,0,1,75.9,0.2999523539962072,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
